"measurement" "Dim.1" "Dim.2" "Dim.3" "Dim.4" "Dim.5" "Dim.6" "Dim.7" "Dim.8" "Dim.9" "Dim.10" "Dim.11" "Dim.12" "Dim.13" "Dim.14" "Dim.15" "Dim.16" "Dim.17" "Dim.18" "Dim.19" "Dim.20" "Dim.21" "Dim.22" "Dim.23" "Dim.24" "Dim.25" "Dim.26" "Dim.27" "Dim.28" "Dim.29" "Dim.30" "Dim.31" "Dim.32" "Dim.33" "Dim.34" "Dim.35" "Dim.36" "Dim.37" "Dim.38" "Dim.39" "Dim.40" "Dim.41"
"Rostraria_cristata" 0.2 3.33134321100592 -2.40503838050384 2.37880750647849 -0.0878789369146719 0.267934807433388 "0.543063654271718" 0.267158485257299 "-0.135818936985886" "0.0305467295106875" "0.474884933768805" "-0.0376800426039719" "0.205895666393178" "-0.00527952459058164" "-0.104503826865374" "-0.0924170694249281" "0.0298327012111371" "0.0119358646496138" "-0.00452070237433591" "-0.0620562611483098" "0.0801679356808503" "0.0519465087924147" "0.0441374014834642" "0.0393196295714057" "0.00605581831026353" "0.0276856142120922" "-0.0204641397661881" "0.0265942963610091" "0.0228635951061888" "0.0376135959699475" "-0.0103761104747408" "0.000731104060226718" "-0.00193799273907477" "-0.000348598226517979" "-0.00902369491380099" "0.0103263497898511" "0.00384025380221731" "0.0023990581358812" "-0.00109599010419147" "0.000726413754482539" "-0.000399555850667015" "8.91319639426758e-16"
"Schismus_barbatus" 0.08 5.80923627657669 -4.59439899149463 0.963517578986394 0.030028865592349 -0.931928533895437 "1.44959554547768" 0.440331995247122 "-0.452487706327074" "-0.0158770739779351" "0.488166985331585" "-0.199690822330124" "0.429200323228296" "-0.155530883687804" "-0.0079280061729623" "-0.251284279607777" "-0.0567871671095584" "-0.0395652029831898" "-0.104204562575416" "-0.0425751508931726" "0.143337113246006" "-0.026324393581983" "-0.0787250883802677" "0.0160004627889923" "0.0520880468064914" "-0.108889604029054" "-0.0158870481400994" "-0.000776153652810654" "-0.0522833931991491" "0.0239201373146911" "1.21387373517717e-05" "0.0218822755920455" "0.00754172324241292" "-0.0114191755937633" "-0.00492528589728191" "-0.00328078887274048" "0.00427115316558384" "0.00125846206265904" "-0.00174106689868925" "-0.00199928164736074" "0.000951382518532903" "-1.08311855326477e-15"
"Sorghum_arundinaceum" 7.9 8.69322048915008 4.90832663356956 -0.808514267660946 1.27743108686445 -0.564441498635102 "-0.623530753433786" -0.0742151346752803 "0.258949990162951" "-0.106436165804726" "0.0120799096436932" "0.734712995864639" "-0.237051076859388" "-0.412329863487682" "0.252634018718287" "-0.353064341801558" "-0.730052592701186" "0.189709167330198" "-0.115960745730745" "0.172056654611577" "-0.0825996906234515" "0.00779683319372487" "0.0126612054011712" "-0.0353369778563007" "0.0645233502886268" "0.0732644266997005" "0.0420651122891442" "0.0474868477070493" "0.00410368182443" "0.00786397646055106" "-0.0125739628249053" "0.00724165913803633" "0.00649630734383665" "-0.000561384608757649" "-0.00786508436343888" "0.00179669524434894" "0.00501400313854228" "-0.00512423988797104" "0.000112697415092273" "0.000282516379152945" "6.41473526013373e-05" "-5.2446958725052e-16"
"Sporobolus_africanus" 0.19 3.80368089405271 2.68750606939966 0.470303331030888 0.551256524147474 -1.22237048424422 "0.616994919077721" 0.3517043366733 "0.206533141473524" "0.108145164528206" "-0.239441192016485" "0.54199501629557" "0.35765825538772" "0.183290560670338" "-0.0604384778822613" "-0.316401146974256" "0.175027361972236" "0.147876601953047" "0.0451268214275786" "0.225664647230628" "-0.132937643707646" "-0.0943337672295687" "0.113061304702276" "-0.000154324687160208" "-0.0605899032864475" "0.00658423157110032" "-0.0520479855744582" "-0.0471557727927166" "-0.0404306119692184" "0.0146227227085372" "0.0132989183354331" "0.0152577169510946" "-0.0135544547927518" "-0.00568967756450772" "0.0169810347433589" "-0.00494134776488851" "-0.00277808646291642" "0.00853216635889894" "0.00285838012857106" "4.46140263075483e-05" "0.000186540431559865" "-7.01192299097436e-16"
"Sporobolus_anglicus" 12 -1.80804183269668 2.2153650951176 1.60755370866779 1.90854351820402 -0.561037391286081 "-0.604174104924801" 2.2560741125383 "-0.951622957601077" "0.968373358512942" "-0.352139625426591" "0.430302733505395" "-0.0120558295464727" "0.365236399007657" "-0.400241104049344" "0.103760518555966" "-0.104194241362972" "-0.135005306840293" "0.0847745571279204" "-0.0527632287039497" "0.0235509132148206" "-0.15574655329984" "-0.0718326717370607" "0.162056368773222" "0.0723098276456057" "-0.011901872386625" "-0.0284468877117443" "0.00220512937665376" "-0.0131290400406894" "-0.0191383507358629" "0.000525308494780004" "-0.0269548155350252" "0.00141467116159228" "0.00579794353728367" "-0.00295222560088205" "-0.0189737549092844" "0.00838907784165068" "0.00104645117900897" "0.00137172311592939" "0.00132927659848154" "0.00125326567675832" "3.18969644388471e-15"
"Sporobolus_cryptandrus" 0.093 1.48659335762257 -4.82113026728628 -2.83473513048129 -2.16682697464917 -1.31387350077204 "0.775767679962819" 0.50258612863648 "1.42423369379854" "0.569140106192472" "0.166122843008117" "0.360738902219973" "-0.0573721924135689" "-0.0367699146969928" "0.293152036491584" "0.107865045814939" "0.00305868247016467" "-0.188915519186574" "-0.0116220447278555" "-0.0772055974983032" "-0.163871544993951" "-0.0194967235506496" "-0.109189363396028" "0.0157852451732752" "-0.0209551192386142" "-0.10246135915755" "-0.0185846317686319" "0.0208435828787898" "0.012285324796254" "0.00897609613059752" "0.0149051491487072" "0.00050227021286707" "-0.00855222520525221" "0.0117623009967468" "0.0110171903816599" "0.00377296331731827" "-0.00512062460221862" "0.00299816728767713" "-0.00278830200164486" "0.000899965052437592" "0.000388311996403696" "1.93751765941788e-15"
"Sporobolus_michauxianus" 2.1 -2.20014972946691 -3.04644462855089 -3.59720993924948 -1.86871076069781 0.772405783535892 "1.27949994580545" 0.676174258703553 "0.634635774905561" "0.670662575052127" "-0.00955839218936033" "0.693112528824095" "0.00592248696764908" "0.249298171199114" "0.240956515025384" "0.273592720984272" "-0.163536134451611" "-0.0781500520396873" "0.118929171192828" "0.0476905759058662" "0.179960615168088" "0.0109574466864298" "0.0508368996200945" "0.13547800721128" "0.0159630575151132" "0.0673103548996224" "-0.00345959826869868" "0.00505086891917279" "-0.000108870585405135" "-0.0345323427126804" "0.0373780748457559" "0.00899372807046817" "0.00148753998814362" "-0.000862199963503039" "-0.0195878757683144" "0.0120731641267247" "0.00141495459322038" "-0.00135335985009359" "0.00412074886430591" "-0.000901944636649574" "-0.000233418399707127" "-2.3461980100621e-15"
"Triraphis_mollis" 0.094 7.71301755661817 -4.24732409443553 -1.92523941264346 -0.199457401173055 -0.786801010591045 "1.85367141893645" 1.09717932349798 "-0.965717860127371" "-0.979409586359088" "-0.844360919569664" "-0.121721752644028" "-0.253985431159296" "-0.593072090844493" "0.0437416273332134" "-0.212719527381475" "0.280882549026433" "0.167354041007517" "0.174619905433035" "0.0169004079230498" "0.0401655888322229" "-0.0921076118383348" "-0.0720304570873156" "-0.0802288292652709" "-0.0466834748115429" "0.0184569651093296" "0.0112839870589936" "-0.0208432352470646" "-0.018967725627077" "-0.0134036550205597" "-0.00690584396657798" "0.00371699385239764" "-0.00433885755613145" "0.000679349562661011" "0.00148944018647076" "0.00233183022396415" "0.00547768263037812" "0.0018644951872204" "0.00165543975627962" "0.000191735206071558" "-0.000746349900363785" "-2.78690810824155e-15"
"Trisetum_flavescens" 0.29 -3.09237197030256 -0.166991472381293 0.746866892346456 0.00896872924840093 -0.29918668778159 "-0.373591869428267" 0.0952777687548227 "-0.50090173856542" "-0.440205315486183" "0.129068516868001" "-0.0957743194614131" "-0.122173506094401" "-0.120215834888408" "0.0916887009185957" "0.130710543821412" "0.159702928965081" "0.0589286864599944" "0.0385904907173771" "0.0880475139833168" "-0.145909062931627" "-0.0388033275985605" "0.0341234788285706" "0.000420104894303951" "0.0655924028295325" "-0.00810834713737911" "0.0326585965527023" "0.0185372342684133" "-0.00953698892966753" "0.00134591083264683" "-0.0138928485763592" "-0.0153932292078237" "-0.00119709790637671" "-0.0153224709743383" "-0.00431892588015339" "-0.00762756663560163" "-0.0035424486525663" "-0.00600748707983748" "0.00149429361123747" "-0.000971163992546372" "5.94964594686645e-05" "-3.28660625273351e-16"
"Triticum_dicoccoides" 20 6.21064534704446 -1.91579928269534 3.53740117770606 -1.84684608317486 2.13904219823415 "-3.12969890476484" -0.257524902934225 "0.93652518446758" "0.269824038072204" "-2.1817723719232" "0.310907805556912" "0.105957665138143" "0.0756761171461917" "0.300120007002753" "-0.0880614731713213" "-0.00403783231976219" "-0.243795948949939" "-0.125710202293231" "-0.0991096644875956" "0.0967921138345106" "-0.0201615406721467" "0.0125367020877561" "0.0327643032279168" "0.035006611411174" "-0.0286355548633822" "-0.00683995028853598" "-0.0244369769705065" "-0.0118311937298189" "0.00894985832980805" "-0.001366470916002" "0.0137605159252098" "0.00637944163847751" "-0.00814314181485623" "0.000673655517068807" "-0.00310714802743208" "-0.0015734647723191" "-0.00255848204843609" "-0.00174510525525085" "-0.00111145292216215" "-0.000203890939853193" "2.08743338183185e-15"
"Uniola_paniculata" 100 6.75411846304153 3.55892447831415 -1.97760458402336 1.08794847349041 2.17152939456357 "0.0771646066159321" 0.738201128934276 "-1.76312952381087" "-1.10693155315531" "-0.273929323077795" "-0.313445576865056" "-0.185399610464344" "0.273526604716414" "0.153139465793619" "0.200773374604362" "-0.0721822153784368" "0.305260994875438" "-0.25121821481795" "-0.0997502617576694" "-0.105138561635727" "0.163568881648077" "0.0390620864305302" "0.147335374335321" "-0.194902084745991" "-0.085674951587186" "-0.0146963641585357" "0.0747249233814873" "0.0075462056196842" "-0.0121094632912487" "0.00822250487678533" "0.0147126416919722" "3.74209733402971e-05" "-0.00300606413620944" "-0.00463079663626154" "-0.00492895938542997" "-0.00294612512845901" "0.000188061436926542" "0.000107785334015589" "-0.000711946559150735" "0.000495383947292383" "3.70149971415808e-16"
"Zea_mays" 110 7.19050332630968 2.61250933915321 -1.50508681314586 0.244871345517309 -1.80314712121617 "-2.25964277721156" -1.68280597984591 "-0.955547418655499" "0.4370167715531" "0.561010979503666" "0.0432557339190542" "0.335149289500603" "0.0897546561462133" "0.130938250148201" "0.542500858369829" "0.2494099209168" "-0.103290264475984" "0.0344614396565719" "-0.0608489906237562" "0.137406613280352" "0.125299987372503" "-0.0629448910300324" "-0.118869466745452" "0.0284081332515577" "-0.0140068873338044" "0.047074143893613" "0.00806342741579505" "-0.052125260474401" "-0.0134413745992586" "0.00896760776187697" "0.00857179390899594" "0.018723177288344" "0.000403135406568833" "-0.000283168921210466" "-0.0078619464124328" "0.0018582474898374" "-2.05989332481109e-05" "0.00248168528444626" "0.00127869238828265" "-5.3002763562742e-06" "-1.89952475253016e-15"
